DATE;ISO_3;PAYS;ID_PAYS;REGION;ID_REGION;Contaminés;Décès;Guéris;Femme;Homme;Genre_non spécifié;Source;Lien Sourc
24/03/2020;NGA;Nigéria;15;Ebonyi;180;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Edo;181;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Ekiti;182;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Enugu;183;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Federal Capital Territory;184;2;0;0;null;null;2;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Gombe;185;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Imo;186;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Jigawa;187;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Kaduna;188;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Kano;189;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Katsina;190;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Kebbi;191;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Kogi;192;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Kwara;193;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Lagos;194;4;0;0;null;null;4;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Nasarawa;195;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Niger;196;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Ogun;197;1;0;0;null;null;1;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Osun;198;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Ondo;199;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Oyo;200;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Plateau;201;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Rivers;202;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Sokoto;203;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Taraba;204;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Yobe;205;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Zamfara;206;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
24/03/2020;NGA;Nigéria;15;Non spécifié;207;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Abia;170;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Adamawa;171;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Akwa Ibom;172;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Anambra;173;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Bauchi;174;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Bayelsa;175;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Benue;176;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Borno;177;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Cross River;178;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Delta;179;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Ebonyi;180;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Edo;181;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Ekiti;182;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Enugu;183;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Federal Capital Territory;184;2;1;0;null;null;2;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Gombe;185;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Imo;186;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Jigawa;187;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Kaduna;188;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Kano;189;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Katsina;190;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Kebbi;191;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Kogi;192;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Kwara;193;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Lagos;194;3;0;0;null;null;3;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Nasarawa;195;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Niger;196;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
25/03/2020;NGA;Nigéria;15;Ogun;197;0;0;0;0;0;0;Nigeria Centre for Disease Control;https://ncdc.gov.ng/diseases/sitreps/?cat=14&name=An%20update%20of%20COVID-19%20outbreak%20in%20Nigeria
